Unnamed: 0,Unnamed: 1,id,budget,original_language,popularity,runtime,release_year,release_month,release_quarter,pc_universal,pc_paramount,pc_columbia pictures,pc_disney,pc_metro-goldwyn-mayer,pc_new line,pc_canal,pc_touchstone pictures,pc_fox,pc_miramax,pc_united artists,pc_france,pc_village roadshow,pc_sony,pc_bbc,pc_studiocanal,pc_orion pictures,pc_working title films,pc_dimension films,pc_summit entertainment,pc_century_fox,pcn_US,pcn_GB,pcn_FR,pcn_DE,pcn_CA,pcn_IN,pcn_IT,pcn_JP,pcn_AU,pcn_ES,pcn_HK,pcn_BE,pcn_KR,pcn_SE,pcn_NL,pcn_CZ,pcn_NO,pcn_BR,pcn_AT,genre_history,genre_adventure,genre_family,genre_music,genre_action,genre_drama,genre_horror,genre_documentary,genre_thriller,genre_crime,genre_foreign,genre_war,genre_tv movie,genre_mystery,genre_western,genre_science fiction,genre_comedy,genre_romance,spl_en,spl_fr,spl_de,spl_ru,spl_ja,spl_cn,spl_ko,spl_hu,spl_sv,crew_size,crew_job_producer,crew_job_executive producer,crew_job_director,crew_job_screenplay,crew_job_editor,crew_job_casting,crew_job_director of photography,crew_job_original music composer,crew_job_art direction,crew_job_production design,crew_job_costume design,crew_job_writer,crew_job_set decoration,crew_job_sound re-recording mixer,crew_job_script supervisor,crew_job_camera operator,crew_job_animation,crew_job_hairstylist,crew_job_sound effects editor,crew_job_visual effects producer,crew_job_music editor,crew_job_dialogue editor,crew_job_co-producer,crew_job_music,crew_job_stunts,crew_job_associate producer,crew_job_novel,crew_job_sound designer,release_dayofweek,cast_size,budget_over_runtime,kw_woman director,kw_independent film,kw_duringcreditsstinger,kw_love,kw_revenge,kw_biography,kw_sport,kw_police,kw_suspense,kw_nudity,kw_teenager,kw_drug,kw_female nudity,kw_new york,kw_prison,kw_family,keywords_count,tagline_length,budget_over_popularity,cast_gender_0_perc,cast_gender_1_perc,cast_gender_2_perc,crew_gender_0_perc,crew_gender_1_perc,crew_gender_2_perc,production_companies_count,production_countries_count,spoken_languages_count
train,1768,1769,-0.4411669650577052,10,-0.11561168543508385,87.0,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17,3,0,1,0,1,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,13,-0.3498568745479639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,-0.014722335686385278,0.0,0.3076923076923077,0.6923076923076923,0.4117647058823529,0.058823529411764705,0.5294117647058824,4,1,2
train,1769,1770,-1.0878165882071624e-16,10,0.2407384248775576,73.0,2006,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.4664753645188507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,-0.02450027458079497,0.3,0.2,0.5,0.3333333333333333,0.0,0.6666666666666666,1,1,2
train,1770,1771,-1.0878165882071624e-16,10,0.2044458619661382,115.0,1995,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,-0.0580197318418378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,-0.02450027458079497,0.05263157894736842,0.2631578947368421,0.6842105263157895,0.0,0.6,0.4,1,1,1
train,1771,1772,-0.5170891859516412,10,-0.5994174973167946,100.0,2010,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,-0.5180511067214788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023094776115116,0.2,0.13333333333333333,0.6666666666666666,0.0,0.0,1.0,0,0,1
train,1772,1773,0.9896748902510886,10,0.6987744274859807,104.0,1995,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16,2,3,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,26,1.1366593989800502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,-0.007905310754124605,0.4230769230769231,0.2307692307692308,0.3461538461538461,0.125,0.0,0.875,3,1,2
train,1773,1774,-1.0878165882071624e-16,10,0.18393393587451887,98.0,2016,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,137,4,14,1,2,1,2,1,0,1,1,1,0,1,3,2,1,0,0,0,1,0,1,3,1,11,1,1,2,2,40,0.10011885284805867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42,-0.02450027458079497,0.5,0.175,0.325,0.8029197080291971,0.0072992700729927005,0.1897810218978102,5,1,1
train,1774,1775,0.11364926455182707,10,-0.059583194950461785,122.0,2001,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,65,2,0,2,2,2,2,1,1,1,1,1,0,1,3,1,1,1,5,1,0,1,2,0,0,0,0,2,2,4,26,-0.002815215560166706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,-0.004982448403936572,0.1153846153846154,0.3076923076923077,0.5769230769230769,0.6,0.1076923076923077,0.2923076923076923,2,2,3
train,1775,1776,-0.7623763611474345,10,0.5306643772654822,97.0,2013,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24,10,0,1,1,1,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,-0.7959265686359566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,-0.023049356816241283,0.3333333333333333,0.2777777777777778,0.3888888888888889,0.2916666666666667,0.20833333333333334,0.5,8,5,1
train,1776,1777,-0.8771357181140377,10,-0.6859772549329917,95.0,1998,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12,3,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-0.9316843899561198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.002830662087500524,0.0,0.4,0.6,0.5,0.08333333333333333,0.4166666666666667,2,1,1
train,1777,1778,-0.8207780695273852,10,-0.4656777696099772,89.0,2002,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8560438748372674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,-0.019927462202775827,,,,0.4444444444444444,0.0,0.5555555555555556,4,1,1
train,1778,1779,0.11364926455182707,10,-0.12728865466612693,110.0,2014,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,5,0,1,0,1,2,2,0,1,1,1,2,1,2,2,3,0,0,1,1,1,1,0,1,0,0,0,1,4,57,0.1026568148766137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,-0.0026748975210797122,0.543859649122807,0.12280701754385966,0.3333333333333333,0.72,0.1,0.18,5,1,1
train,1779,1780,-0.4820481609236708,10,0.3678314457831468,101.0,1993,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,44,2,1,1,2,1,3,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,30,-0.4824817211660791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,58,-0.019617520635588158,0.3333333333333333,0.2333333333333333,0.43333333333333335,0.5,0.11363636363636363,0.38636363636363635,1,1,3
train,1780,1781,-0.7623763611474345,10,0.2995038720010222,110.0,2000,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17,6,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,-0.8164565932153298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,88,-0.02271378131238415,0.29411764705882354,0.29411764705882354,0.4117647058823529,0.29411764705882354,0.17647058823529413,0.5294117647058824,6,2,1
train,1781,1782,-0.3827652566777545,14,-0.12686892495902596,80.0,2010,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,54,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1,1,2,-0.21137359955480034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,-0.013284015746252379,0.5,0.0,0.5,0.8703703703703703,0.0,0.12962962962962962,5,2,3
train,1782,1783,-0.7331755069574591,14,0.21964811683937274,105.0,2016,10,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,50,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,3,0,0,0,0,0,2,25,-0.7770660185828181,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14,0,-0.022170322366110645,0.84,0.08,0.08,0.8,0.04,0.16,7,2,3
train,1783,1784,1.9241022243303008,10,3.7868587230528683,137.0,2017,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4164746427452677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,-0.016780031456832326,,,,,,,4,1,2
train,1784,1785,-0.5871712360075821,10,0.15428988823545126,118.0,1993,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,25,-0.6554819285212606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,-0.01990187835035916,0.4,0.28,0.32,0.0,0.0,1.0,1,1,1
train,1785,1786,-1.0878165882071624e-16,10,-0.6484552604705729,105.0,2008,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0.02880145190947792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.02450027458079497,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,1.0,0,0,1
train,1786,1787,-1.0878165882071624e-16,10,-0.5740323991733999,103.0,1999,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.048188706533558084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,-0.02450027458079497,0.25,0.0,0.75,0.42857142857142855,0.0,0.5714285714285714,2,1,1
train,1787,1788,-1.0878165882071624e-16,10,-0.3067999644745788,101.0,2006,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,6,2,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,4,28,0.06834377322195832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.02450027458079497,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.5833333333333334,0.125,0.2916666666666667,2,2,1
train,1788,1789,-0.5871712360075821,10,1.2217416129034981,117.0,1979,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,30,4,1,1,1,2,2,1,1,2,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,10,-0.6527967983271633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,-0.02245616219426703,0.2,0.3,0.5,0.26666666666666666,0.06666666666666667,0.6666666666666666,2,2,2
train,1789,1790,-0.8353784966223728,10,0.25289776267915864,119.0,2063,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,-0.8988421087865965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,58,-0.02356333743557185,0.0625,0.4375,0.5,0.17647058823529413,0.23529411764705882,0.5882352941176471,1,1,1
train,1790,1791,-0.7623763611474345,10,-0.2206575526717292,99.0,1981,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,-0.7994359745469605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,-0.02077498674868556,0.3636363636363637,0.18181818181818185,0.4545454545454545,0.0,0.0,1.0,3,1,2
train,1791,1792,-0.8453278116619813,30,0.01118663688061945,80.0,2013,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,1,0,1,1,2,1,1,2,1,2,0,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,4,10,-0.8786802645720184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-0.0234159765883274,0.5,0.3,0.2,0.9722222222222222,0.0,0.027777777777777776,9,4,1
train,1792,1793,-0.7039746527674837,10,-0.2434877743371175,112.0,1995,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,4,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,-0.7590120052095833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,-0.01902402473383476,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.2727272727272727,0.18181818181818182,0.5454545454545454,1,3,1
train,1793,1794,-1.0878165882071624e-16,17,-0.044772474075449306,145.0,2000,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,-0.2466312689567653,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,149,0,-0.02450027458079497,0.4,0.2,0.4,0.42857142857142855,0.14285714285714285,0.42857142857142855,5,1,2
train,1794,1795,-0.5921011286179131,10,-0.3316279713087248,106.0,2011,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,-0.6252841749844341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,44,-0.013999143966210988,0.4090909090909091,0.2727272727272727,0.3181818181818182,0.8,0.0,0.2,4,1,1
train,1795,1796,-0.5182572201192402,20,0.016662029816496466,118.0,2015,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,-0.5880802785945182,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,-0.017842713715712617,0.5882352941176471,0.2647058823529412,0.14705882352941174,0.5714285714285714,0.0,0.42857142857142855,4,4,3
train,1796,1797,0.6976663483513348,10,0.43247943845495823,134.0,2013,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85,3,3,1,1,1,3,1,1,2,1,1,0,1,2,2,4,0,1,1,3,2,1,0,0,0,0,0,2,3,17,0.41360065443010696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,-0.007156401936196397,0.4705882352941176,0.05882352941176471,0.4705882352941176,0.788235294117647,0.03529411764705882,0.17647058823529413,1,1,2
train,1797,1798,-0.3243635482978037,10,0.055373340652267816,113.0,2015,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,42,8,12,1,1,2,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,27,-0.3731673831178881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,75,-0.01504465225883977,0.3333333333333333,0.2962962962962963,0.3703703703703704,0.6190476190476191,0.11904761904761904,0.2619047619047619,8,3,1
train,1798,1799,-0.7623763611474345,10,-0.1762826034967786,113.0,1983,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,-0.8205234667024623,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,12,61,-0.02109065843158137,0.2857142857142857,0.2380952380952381,0.4761904761904762,0.1111111111111111,0.0,0.8888888888888888,2,1,1
train,1799,1800,-1.0878165882071624e-16,35,0.4826186427261372,129.0,2009,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,32,1,0,1,1,1,1,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,2,4,17,-0.15695549937240705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,-0.02450027458079497,0.4705882352941176,0.2352941176470588,0.29411764705882354,0.84375,0.03125,0.125,8,3,3
train,1800,1801,-0.9083804860930405,10,-0.6998033454845304,141.0,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-0.9696420417241824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02448872088790641,,,,0.0,0.0,1.0,0,3,2
train,1801,1802,-0.8061776424323975,10,-0.6542171316730474,90.0,1998,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,-0.8385833974842101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.002824857449611397,0.2727272727272727,0.4545454545454545,0.2727272727272727,0.0,0.0,1.0,1,1,1
train,1802,1803,-0.032355006398049835,10,0.17112667219133326,107.0,2005,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,33,2,0,1,0,1,1,1,1,1,1,1,0,1,2,1,0,0,0,1,0,3,1,0,0,0,0,0,0,4,14,-0.024759218332394133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,83,-0.012201594604199652,0.0,0.6428571428571429,0.35714285714285715,0.6363636363636364,0.12121212121212122,0.24242424242424243,4,1,1
train,1803,1804,-0.9083076299618364,10,-0.6666858824432206,78.0,2007,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-0.9695341457660276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.024473442237822232,0.8181818181818182,0.0,0.18181818181818185,0.8,0.0,0.2,0,1,1
train,1804,1805,-0.7974173861754049,10,-0.036529380491631486,126.0,2048,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,25,-0.8680047526109628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,73,-0.02245483323826492,0.44,0.08,0.48,0.4482758620689655,0.0,0.5517241379310345,1,1,1
train,1805,1806,-1.0878165882071624e-16,10,0.14462903549409878,112.0,1990,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18,4,2,1,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,20,-0.03360127391178034,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,39,-0.02450027458079497,0.15,0.1,0.75,0.16666666666666666,0.1111111111111111,0.7222222222222222,2,1,2
